data_arquivo,data_dado,posto,ena
2020-09-11,2020-08-26,253.0,44.4724876926844
2020-09-11,2020-08-27,253.0,44.20795702248595
2020-09-11,2020-08-28,253.0,43.9803398716333
2020-09-11,2020-08-29,253.0,43.70704529811206
2020-09-11,2020-08-30,253.0,43.35526606387286
2020-09-11,2020-08-31,253.0,43.0469838927227
2020-09-11,2020-09-01,253.0,42.652052831949256
2020-09-11,2020-09-02,253.0,42.20274068770021
2020-09-11,2020-09-03,253.0,41.760817313563024
2020-09-11,2020-09-04,253.0,41.325814048909656
2020-09-11,2020-09-05,253.0,40.99737450357858
2020-09-11,2020-09-06,253.0,40.53184267675029
2020-09-11,2020-09-07,253.0,40.02344055451719
2020-09-11,2020-09-08,253.0,39.70479125864875
2020-09-11,2020-09-09,253.0,39.60669141751573
2020-09-11,2020-09-10,253.0,39.364847791714986
2020-09-11,2020-08-12,254.0,51.00627825600002
2020-09-11,2020-08-13,254.0,55.89814457600001
2020-09-11,2020-08-14,254.0,60.867171664
2020-09-11,2020-08-15,254.0,64.02879324800001
2020-09-11,2020-08-16,254.0,65.027200064
2020-09-11,2020-08-17,254.0,62.67144266666667
2020-09-11,2020-08-18,254.0,62.0241
2020-09-11,2020-08-19,254.0,91.9908
2020-09-11,2020-08-20,254.0,110.07303200000001
2020-09-11,2020-08-21,254.0,101.58460416
2020-09-11,2020-08-22,254.0,84.85510152
2020-09-11,2020-08-23,254.0,70.90873872
2020-09-11,2020-08-24,254.0,61.33500528000001
2020-09-11,2020-08-25,254.0,57.208874096
2020-09-11,2020-08-26,254.0,50.694847583999994
2020-09-11,2020-08-27,254.0,45.616026223999995
2020-09-11,2020-08-28,254.0,41.99500816000001
2020-09-11,2020-08-29,254.0,38.19428281600001
2020-09-11,2020-08-30,254.0,32.919846272000015
2020-09-11,2020-08-31,254.0,30.41423988800001
2020-09-11,2020-09-01,254.0,28.398990928000003
2020-09-11,2020-09-02,254.0,26.177087888000003
2020-09-11,2020-09-03,254.0,24.815289536000005
2020-09-11,2020-09-04,254.0,23.733180384000004
2020-09-11,2020-09-05,254.0,23.081216496
2020-09-11,2020-09-06,254.0,22.524848704
2020-09-11,2020-09-07,254.0,22.230478144000006
2020-09-11,2020-09-08,254.0,22.061772591999997
2020-09-11,2020-09-09,254.0,21.98617288
2020-09-11,2020-09-10,254.0,21.79797890666667
2020-09-11,2020-08-12,255.0,22.591538802
2020-09-11,2020-08-13,255.0,24.638290488000003
2020-09-11,2020-08-14,255.0,28.15270731
2020-09-11,2020-08-15,255.0,31.66421769
2020-09-11,2020-08-16,255.0,34.882177428
2020-09-11,2020-08-17,255.0,38.099285784
2020-09-11,2020-08-18,255.0,40.430721995999995
2020-09-11,2020-08-19,255.0,41.290148088
2020-09-11,2020-08-20,255.0,42.147489762
2020-09-11,2020-08-21,255.0,42.415645734
2020-09-11,2020-08-22,255.0,42.388166646
2020-09-11,2020-08-23,255.0,42.945205338
2020-09-11,2020-08-24,255.0,43.20602181
2020-09-11,2020-08-25,255.0,42.877036061999995
2020-09-11,2020-08-26,255.0,42.251240934
2020-09-11,2020-08-27,255.0,41.03593716600001
2020-09-11,2020-08-28,255.0,39.820633398000005
2020-09-11,2020-08-29,255.0,38.602658051999995
2020-09-11,2020-08-30,255.0,37.675943424
2020-09-11,2020-08-31,255.0,37.627326576
2020-09-11,2020-09-01,255.0,37.281900348
2020-09-11,2020-09-02,255.0,36.637286742
2020-09-11,2020-09-03,255.0,35.990647434
2020-09-11,2020-09-04,255.0,35.342540226
2020-09-11,2020-09-05,255.0,34.399385118000005
2020-09-11,2020-09-06,255.0,33.746874209999994
2020-09-11,2020-09-07,255.0,32.210981081999996
2020-09-11,2020-09-08,255.0,30.965144994
2020-09-11,2020-09-09,255.0,30.268611765
2020-09-11,2020-09-10,255.0,29.12939904
2020-09-11,2020-08-12,257.0,81.70091614941633
2020-09-11,2020-08-13,257.0,81.30003003416026
2020-09-11,2020-08-14,257.0,80.09041834425312
2020-09-11,2020-08-15,257.0,78.96825354453601
2020-09-11,2020-08-16,257.0,78.11416372964058
2020-09-11,2020-08-17,257.0,77.29133004329735
2020-09-11,2020-08-18,257.0,76.70327941865888
2020-09-11,2020-08-19,257.0,76.08852334172306
2020-09-11,2020-08-20,257.0,75.33500865063908
2020-09-11,2020-08-21,257.0,74.85656973868575
2020-09-11,2020-08-22,257.0,74.32349137951304
2020-09-11,2020-08-23,257.0,73.1245933257396
2020-09-11,2020-08-24,257.0,72.20796217476816
2020-09-11,2020-08-25,257.0,71.27986531710793
2020-09-11,2020-08-26,257.0,70.45611434714391
2020-09-11,2020-08-27,257.0,69.92444212760084
2020-09-11,2020-08-28,257.0,69.2871478165598
2020-09-11,2020-08-29,257.0,68.8543156282679
2020-09-11,2020-08-30,257.0,68.18329060526213
2020-09-11,2020-08-31,257.0,67.65220804293133
2020-09-11,2020-09-01,257.0,67.256815072639
2020-09-11,2020-09-02,257.0,66.41872408703742
2020-09-11,2020-09-03,257.0,65.6299619844707
2020-09-11,2020-09-04,257.0,64.8032574875552
2020-09-11,2020-09-05,257.0,64.1334414345512
2020-09-11,2020-09-06,257.0,63.485006526559104
2020-09-11,2020-09-07,257.0,62.90995979380696
2020-09-11,2020-09-08,257.0,62.044804035878585
2020-09-11,2020-09-09,257.0,62.233527764081344
2020-09-11,2020-09-10,257.0,61.763834339937446
2020-09-11,2020-08-12,259.0,31.43937710814815
2020-09-11,2020-08-13,259.0,31.26276816
2020-09-11,2020-08-14,259.0,31.531452622222208
2020-09-11,2020-08-15,259.0,30.553177007407413
2020-09-11,2020-08-16,259.0,30.04410370962963
2020-09-11,2020-08-17,259.0,30.03740818962963
2020-09-11,2020-08-18,259.0,30.36214518518518
2020-09-11,2020-08-19,259.0,30.46946448
2020-09-11,2020-08-20,259.0,30.284620811851845
2020-09-11,2020-08-21,259.0,29.80761418074074
2020-09-11,2020-08-22,259.0,29.768928954074074
2020-09-11,2020-08-23,259.0,30.44275936
2020-09-11,2020-08-24,259.0,30.43606384
2020-09-11,2020-08-25,259.0,31.16690165333334
2020-09-11,2020-08-26,259.0,30.92428097777778
2020-09-11,2020-08-27,259.0,30.09105501037037
2020-09-11,2020-08-28,259.0,30.052292823703702
2020-09-11,2020-08-29,259.0,29.39636844444445
2020-09-11,2020-08-30,259.0,29.179458109629632
2020-09-11,2020-08-31,259.0,28.84784032
2020-09-11,2020-09-01,259.0,28.841144799999995
2020-09-11,2020-09-02,259.0,28.42037597629629
2020-09-11,2020-09-03,259.0,28.170629374814816
2020-09-11,2020-09-04,259.0,27.992218992592587
2020-09-11,2020-09-05,259.0,27.895679798518504
2020-09-11,2020-09-06,259.0,27.353770234074076
2020-09-11,2020-09-07,259.0,27.43537918814814
2020-09-11,2020-09-08,259.0,27.24899632
2020-09-11,2020-09-09,259.0,26.974385937777768
2020-09-11,2020-09-10,259.0,26.96615121777777
2020-09-11,2020-08-12,261.0,17.153685000984574
2020-09-11,2020-08-13,261.0,16.956309569652095
2020-09-11,2020-08-14,261.0,16.754360874682945
2020-09-11,2020-08-15,261.0,16.559287316991313
2020-09-11,2020-08-16,261.0,16.315059374429907
2020-09-11,2020-08-17,261.0,16.161633556297883
2020-09-11,2020-08-18,261.0,16.059778498824468
2020-09-11,2020-08-19,261.0,16.006095834749267
2020-09-11,2020-08-20,261.0,16.002478998257647
2020-09-11,2020-08-21,261.0,15.906123197373214
2020-09-11,2020-08-22,261.0,15.80654775477493
2020-09-11,2020-08-23,261.0,15.694846221407767
2020-09-11,2020-08-24,261.0,15.631943420293007
2020-09-11,2020-08-25,261.0,15.581800468522632
2020-09-11,2020-08-26,261.0,15.4007379260101
2020-09-11,2020-08-27,261.0,15.237495186471493
2020-09-11,2020-08-28,261.0,15.116068816463153
2020-09-11,2020-08-29,261.0,15.056219059186313
2020-09-11,2020-08-30,261.0,15.033051617279973
2020-09-11,2020-08-31,261.0,14.91403737823167
2020-09-11,2020-09-01,261.0,14.828174769107035
2020-09-11,2020-09-02,261.0,14.797389851763608
2020-09-11,2020-09-03,261.0,14.758551201378966
2020-09-11,2020-09-04,261.0,14.712491098299147
2020-09-11,2020-09-05,261.0,14.63070613975968
2020-09-11,2020-09-06,261.0,14.549484138207028
2020-09-11,2020-09-07,261.0,14.452755198425862
2020-09-11,2020-09-08,261.0,14.35648635468706
2020-09-11,2020-09-09,261.0,14.298239855317581
2020-09-11,2020-09-10,261.0,14.265684220409923
2020-09-11,2020-08-12,262.0,29.10411102
2020-09-11,2020-08-13,262.0,29.10510108
2020-09-11,2020-08-14,262.0,28.75012474
2020-09-11,2020-08-15,262.0,28.171743826666663
2020-09-11,2020-08-16,262.0,27.736647228888888
2020-09-11,2020-08-17,262.0,27.236201613333336
2020-09-11,2020-08-18,262.0,26.591891302222226
2020-09-11,2020-08-19,262.0,26.051931797777783
2020-09-11,2020-08-20,262.0,26.0117351088889
2020-09-11,2020-08-21,262.0,26.72199504888889
2020-09-11,2020-08-22,262.0,28.831012515555553
2020-09-11,2020-08-23,262.0,31.17996716666666
2020-09-11,2020-08-24,262.0,32.505029077777785
2020-09-11,2020-08-25,262.0,31.41819735111111
2020-09-11,2020-08-26,262.0,29.304004513333336
2020-09-11,2020-08-27,262.0,27.502761675555554
2020-09-11,2020-08-28,262.0,27.00231606
2020-09-11,2020-08-29,262.0,27.094544637777773
2020-09-11,2020-08-30,262.0,26.97501291111111
2020-09-11,2020-08-31,262.0,26.33070259999999
2020-09-11,2020-09-01,262.0,25.69749031777777
2020-09-11,2020-09-02,262.0,25.11798278444445
2020-09-11,2020-09-03,262.0,24.750303835555567
2020-09-11,2020-09-04,262.0,24.328885997777785
2020-09-11,2020-09-05,262.0,24.065523715555553
2020-09-11,2020-09-06,262.0,23.787595033333325
2020-09-11,2020-09-07,262.0,23.405656944444445
2020-09-11,2020-09-08,262.0,22.984239106666664
2020-09-11,2020-09-09,262.0,22.60230101777778
2020-09-11,2020-09-10,262.0,22.463507376666666
2020-09-11,2020-08-12,263.0,20.577123346305186
2020-09-11,2020-08-13,263.0,20.286684094491104
2020-09-11,2020-08-14,263.0,20.001587793977077
2020-09-11,2020-08-15,263.0,19.708346082545155
2020-09-11,2020-08-16,263.0,19.688857231594106
2020-09-11,2020-08-17,263.0,19.420628470640704
2020-09-11,2020-08-18,263.0,19.136942298611125
2020-09-11,2020-08-19,263.0,19.235790052139272
2020-09-11,2020-08-20,263.0,18.985180967394072
2020-09-11,2020-08-21,263.0,19.221618171288164
2020-09-11,2020-08-22,263.0,19.50331748794372
2020-09-11,2020-08-23,263.0,20.309158247945913
2020-09-11,2020-08-24,263.0,20.487374386959967
2020-09-11,2020-08-25,263.0,22.211408013902222
2020-09-11,2020-08-26,263.0,21.752530447603718
2020-09-11,2020-08-27,263.0,20.996053345946677
2020-09-11,2020-08-28,263.0,21.15691966727481
2020-09-11,2020-08-29,263.0,20.032749831600732
2020-09-11,2020-08-30,263.0,18.505486777176326
2020-09-11,2020-08-31,263.0,18.576931460275546
2020-09-11,2020-09-01,263.0,19.001300592825206
2020-09-11,2020-09-02,263.0,18.50540591699185
2020-09-11,2020-09-03,263.0,17.92976894939405
2020-09-11,2020-09-04,263.0,17.878364968014793
2020-09-11,2020-09-05,263.0,17.611619108871878
2020-09-11,2020-09-06,263.0,17.69614459530669
2020-09-11,2020-09-07,263.0,17.43293515551699
2020-09-11,2020-09-08,263.0,16.489577466452634
2020-09-11,2020-09-09,263.0,15.623888880893324
2020-09-11,2020-09-10,263.0,15.478379487472207
2020-09-11,2020-08-12,266.0,0.0
2020-09-11,2020-08-13,266.0,0.0
2020-09-11,2020-08-14,266.0,0.0
2020-09-11,2020-08-15,266.0,0.0
2020-09-11,2020-08-16,266.0,0.0
2020-09-11,2020-08-17,266.0,0.0
2020-09-11,2020-08-18,266.0,0.0
2020-09-11,2020-08-19,266.0,0.0
2020-09-11,2020-08-20,266.0,0.0
2020-09-11,2020-08-21,266.0,0.0
2020-09-11,2020-08-22,266.0,0.0
2020-09-11,2020-08-23,266.0,0.0
2020-09-11,2020-08-24,266.0,0.0
2020-09-11,2020-08-25,266.0,0.0
2020-09-11,2020-08-26,266.0,0.0
2020-09-11,2020-08-27,266.0,0.0
2020-09-11,2020-08-28,266.0,0.0
2020-09-11,2020-08-29,266.0,0.0
2020-09-11,2020-08-30,266.0,0.0
2020-09-11,2020-08-31,266.0,0.0
2020-09-11,2020-09-01,266.0,0.0
2020-09-11,2020-09-02,266.0,0.0
2020-09-11,2020-09-03,266.0,0.0
2020-09-11,2020-09-04,266.0,0.0
2020-09-11,2020-09-05,266.0,0.0
2020-09-11,2020-09-06,266.0,0.0
2020-09-11,2020-09-07,266.0,0.0
2020-09-11,2020-09-08,266.0,0.0
2020-09-11,2020-09-09,266.0,0.0
2020-09-11,2020-09-10,266.0,0.0
2020-09-11,2020-08-12,269.0,49.94319237248848
2020-09-11,2020-08-13,269.0,50.320987267725656
2020-09-11,2020-08-14,269.0,50.290646582011384
2020-09-11,2020-08-15,269.0,50.26938166772566
2020-09-11,2020-08-16,269.0,50.404392334392746
2020-09-11,2020-08-17,269.0,49.372085612698434
2020-09-11,2020-08-18,269.0,48.913328918518474
2020-09-11,2020-08-19,269.0,49.784609502644756
2020-09-11,2020-08-20,269.0,50.74389015026473
2020-09-11,2020-08-21,269.0,53.02007578412708
2020-09-11,2020-08-22,269.0,54.48831433650915
2020-09-11,2020-08-23,269.0,57.10593303703651
2020-09-11,2020-08-24,269.0,59.408555132275296
2020-09-11,2020-08-25,269.0,61.47138997248699
2020-09-11,2020-08-26,269.0,62.86537646560849
2020-09-11,2020-08-27,269.0,62.6051020952384
2020-09-11,2020-08-28,269.0,61.6105474497354
2020-09-11,2020-08-29,269.0,62.15934606560713
2020-09-11,2020-08-30,269.0,61.65922787301579
2020-09-11,2020-08-31,269.0,61.725874907936536
2020-09-11,2020-09-01,269.0,61.116780012697795
2020-09-11,2020-09-02,269.0,60.00640512169321
2020-09-11,2020-09-03,269.0,60.56212342857154
2020-09-11,2020-09-04,269.0,60.99641263492019
2020-09-11,2020-09-05,269.0,60.636844342857074
2020-09-11,2020-09-06,269.0,60.29025278306965
2020-09-11,2020-09-07,269.0,59.11672932063466
2020-09-11,2020-09-08,269.0,58.98016233086469
2020-09-11,2020-09-09,269.0,59.63662536296303
2020-09-11,2020-09-10,269.0,59.38350701481435
2020-09-11,2020-08-12,270.0,219.49085614168584
2020-09-11,2020-08-13,270.0,215.03532124879246
2020-09-11,2020-08-14,270.0,214.26331888354852
2020-09-11,2020-08-15,270.0,212.03237998301415
2020-09-11,2020-08-16,270.0,210.06841747513886
2020-09-11,2020-08-17,270.0,209.57928642439018
2020-09-11,2020-08-18,270.0,207.61920201997398
2020-09-11,2020-08-19,270.0,207.43769977597412
2020-09-11,2020-08-20,270.0,206.80535656820442
2020-09-11,2020-08-21,270.0,203.7089506679309
2020-09-11,2020-08-22,270.0,199.42628530523584
2020-09-11,2020-08-23,270.0,197.11575916956448
2020-09-11,2020-08-24,270.0,194.61174424547482
2020-09-11,2020-08-25,270.0,193.90739322092224
2020-09-11,2020-08-26,270.0,192.40135603966152
2020-09-11,2020-08-27,270.0,192.16883174939082
2020-09-11,2020-08-28,270.0,190.93342978365845
2020-09-11,2020-08-29,270.0,189.06802135196725
2020-09-11,2020-08-30,270.0,188.66982951581176
2020-09-11,2020-08-31,270.0,185.9234986747562
2020-09-11,2020-09-01,270.0,184.4100235754192
2020-09-11,2020-09-02,270.0,182.6465704193633
2020-09-11,2020-09-03,270.0,180.34544836614253
2020-09-11,2020-09-04,270.0,180.04227952004703
2020-09-11,2020-09-05,270.0,177.41905411208495
2020-09-11,2020-09-06,270.0,174.60741937301108
2020-09-11,2020-09-07,270.0,173.82843106254998
2020-09-11,2020-09-08,270.0,173.45111912439938
2020-09-11,2020-09-09,270.0,172.0745976565341
2020-09-11,2020-09-10,270.0,170.56096896098313
2020-09-11,2020-08-12,271.0,204.34321326901193
2020-09-11,2020-08-13,271.0,202.4015892568155
2020-09-11,2020-08-14,271.0,200.8973771523843
2020-09-11,2020-08-15,271.0,197.7649041956023
2020-09-11,2020-08-16,271.0,195.35169656402397
2020-09-11,2020-08-17,271.0,194.79552554931539
2020-09-11,2020-08-18,271.0,192.7724407117604
2020-09-11,2020-08-19,271.0,190.7739836503936
2020-09-11,2020-08-20,271.0,188.73233183134445
2020-09-11,2020-08-21,271.0,190.6052571747846
2020-09-11,2020-08-22,271.0,187.81466539194682
2020-09-11,2020-08-23,271.0,184.17601919262557
2020-09-11,2020-08-24,271.0,182.50688147372398
2020-09-11,2020-08-25,271.0,182.767611320674
2020-09-11,2020-08-26,271.0,179.087561865159
2020-09-11,2020-08-27,271.0,176.72377172776226
2020-09-11,2020-08-28,271.0,174.69652316308787
2020-09-11,2020-08-29,271.0,176.78555772377143
2020-09-11,2020-08-30,271.0,175.15488921843436
2020-09-11,2020-08-31,271.0,173.45964242096298
2020-09-11,2020-09-01,271.0,172.6427128971045
2020-09-11,2020-09-02,271.0,168.80510437342917
2020-09-11,2020-09-03,271.0,164.728724853112
2020-09-11,2020-09-04,271.0,161.7437228745683
2020-09-11,2020-09-05,271.0,162.2512870259064
2020-09-11,2020-09-06,271.0,160.46979541158967
2020-09-11,2020-09-07,271.0,162.93611640913034
2020-09-11,2020-09-08,271.0,159.5767513112776
2020-09-11,2020-09-09,271.0,159.2487744752377
2020-09-11,2020-09-10,271.0,155.70664581830573
2020-09-11,2020-08-12,273.0,143.229711089979
2020-09-11,2020-08-13,273.0,141.10546865181558
2020-09-11,2020-08-14,273.0,139.36900121826113
2020-09-11,2020-08-15,273.0,137.88280626847174
2020-09-11,2020-08-16,273.0,136.6008390001325
2020-09-11,2020-08-17,273.0,134.61399265711174
2020-09-11,2020-08-18,273.0,133.0612398463184
2020-09-11,2020-08-19,273.0,131.58006627684043
2020-09-11,2020-08-20,273.0,130.01949866849847
2020-09-11,2020-08-21,273.0,128.97684947221236
2020-09-11,2020-08-22,273.0,127.9542561954372
2020-09-11,2020-08-23,273.0,126.45711706035178
2020-09-11,2020-08-24,273.0,125.71104064739076
2020-09-11,2020-08-25,273.0,124.35905717587316
2020-09-11,2020-08-26,273.0,122.46703551161421
2020-09-11,2020-08-27,273.0,121.03950730631836
2020-09-11,2020-08-28,273.0,119.39709383476072
2020-09-11,2020-08-29,273.0,118.23494127731828
2020-09-11,2020-08-30,273.0,117.0412332153977
2020-09-11,2020-08-31,273.0,116.09230788221107
2020-09-11,2020-09-01,273.0,115.40156153817823
2020-09-11,2020-09-02,273.0,114.07821345657247
2020-09-11,2020-09-03,273.0,113.05269774343576
2020-09-11,2020-09-04,273.0,111.890598298453
2020-09-11,2020-09-05,273.0,110.5199745145693
2020-09-11,2020-09-06,273.0,109.16625609088896
2020-09-11,2020-09-07,273.0,108.10753570961452
2020-09-11,2020-09-08,273.0,106.74635591635034
2020-09-11,2020-09-09,273.0,106.5660175402561
2020-09-11,2020-09-10,273.0,105.2777822825758
2020-09-11,2020-08-12,275.0,1146.4510512619645
2020-09-11,2020-08-13,275.0,1170.5193953429366
2020-09-11,2020-08-14,275.0,1115.4562987882105
2020-09-11,2020-08-15,275.0,1127.7091790539646
2020-09-11,2020-08-16,275.0,1092.0269403740526
2020-09-11,2020-08-17,275.0,1088.2828871078052
2020-09-11,2020-08-18,275.0,1042.7561037337662
2020-09-11,2020-08-19,275.0,1045.1186791739058
2020-09-11,2020-08-20,275.0,1011.1118122618677
2020-09-11,2020-08-21,275.0,979.1519913854448
2020-09-11,2020-08-22,275.0,978.426527168646
2020-09-11,2020-08-23,275.0,995.5257004308003
2020-09-11,2020-08-24,275.0,967.8558736229634
2020-09-11,2020-08-25,275.0,976.0634360495551
2020-09-11,2020-08-26,275.0,943.1400188556096
2020-09-11,2020-08-27,275.0,935.9139821276954
2020-09-11,2020-08-28,275.0,934.4643772576076
2020-09-11,2020-08-29,275.0,907.374623556735
2020-09-11,2020-08-30,275.0,894.7990772613226
2020-09-11,2020-08-31,275.0,871.2260887453467
2020-09-11,2020-09-01,275.0,863.5369858052256
2020-09-11,2020-09-02,275.0,843.7648835363021
2020-09-11,2020-09-03,275.0,862.2003190237248
2020-09-11,2020-09-04,275.0,844.3706634052406
2020-09-11,2020-09-05,275.0,832.1833532364078
2020-09-11,2020-09-06,275.0,800.2124727115541
2020-09-11,2020-09-07,275.0,797.4277400460477
2020-09-11,2020-09-08,275.0,765.8066512861033
2020-09-11,2020-09-09,275.0,755.7442974862904
2020-09-11,2020-09-10,275.0,767.2779567036753
2020-09-11,2020-08-12,277.0,24.02644797658653
2020-09-11,2020-08-13,277.0,24.028353119448088
2020-09-11,2020-08-14,277.0,24.030331736210663
2020-09-11,2020-08-15,277.0,24.032362055732644
2020-09-11,2020-08-16,277.0,24.03439512157092
2020-09-11,2020-08-17,277.0,24.036539638657874
2020-09-11,2020-08-18,277.0,23.421847646303625
2020-09-11,2020-08-19,277.0,22.862136890198325
2020-09-11,2020-08-20,277.0,22.302975869505413
2020-09-11,2020-08-21,277.0,23.59311028006518
2020-09-11,2020-08-22,277.0,24.82818288975223
2020-09-11,2020-08-23,277.0,26.0082522
2020-09-11,2020-08-24,277.0,26.010155033333326
2020-09-11,2020-08-25,277.0,26.0121666
2020-09-11,2020-08-26,277.0,26.37689901024777
2020-09-11,2020-08-27,277.0,27.34035575326816
2020-09-11,2020-08-28,277.0,27.904964893604497
2020-09-11,2020-08-29,277.0,28.215903520246812
2020-09-11,2020-08-30,277.0,27.765274133447946
2020-09-11,2020-08-31,277.0,27.733196564898876
2020-09-11,2020-09-01,277.0,27.681883134650594
2020-09-11,2020-09-02,277.0,27.12181114509574
2020-09-11,2020-09-03,277.0,25.924745
2020-09-11,2020-09-04,277.0,24.638319175152674
2020-09-11,2020-09-05,277.0,24.02406545490425
2020-09-11,2020-09-06,277.0,24.027623505324534
2020-09-11,2020-09-07,277.0,23.46887481297029
2020-09-11,2020-09-08,277.0,22.910740690198327
2020-09-11,2020-09-09,277.0,22.35331940283874
2020-09-11,2020-09-10,277.0,22.41049362009776
2020-09-11,2020-08-12,278.0,21.738248153999425
2020-09-11,2020-08-13,278.0,21.751492896000734
2020-09-11,2020-08-14,278.0,21.752965205999427
2020-09-11,2020-08-15,278.0,22.523396867999967
2020-09-11,2020-08-16,278.0,22.60564966799973
2020-09-11,2020-08-17,278.0,22.580477513999487
2020-09-11,2020-08-18,278.0,22.644840708000807
2020-09-11,2020-08-19,278.0,22.701059891999012
2020-09-11,2020-08-20,278.0,22.74667617599973
2020-09-11,2020-08-21,278.0,23.354826389998358
2020-09-11,2020-08-22,278.0,23.37901461000158
2020-09-11,2020-08-23,278.0,24.067227869998174
2020-09-11,2020-08-24,278.0,23.970131010001282
2020-09-11,2020-08-25,278.0,24.639727014000627
2020-09-11,2020-08-26,278.0,23.95435555800116
2020-09-11,2020-08-27,278.0,24.60837418199955
2020-09-11,2020-08-28,278.0,24.074750826000862
2020-09-11,2020-08-29,278.0,24.717816899999853
2020-09-11,2020-08-30,278.0,23.80567832999931
2020-09-11,2020-08-31,278.0,24.438376619999843
2020-09-11,2020-09-01,278.0,23.61639482999943
2020-09-11,2020-09-02,278.0,23.97210152399955
2020-09-11,2020-09-03,278.0,23.03726896799925
2020-09-11,2020-09-04,278.0,23.65011394200111
2020-09-11,2020-09-05,278.0,22.60798419600032
2020-09-11,2020-09-06,278.0,23.11985402999991
2020-09-11,2020-09-07,278.0,22.080119670001398
2020-09-11,2020-09-08,278.0,20.47150097999997
2020-09-11,2020-09-09,278.0,19.446746287498407
2020-09-11,2020-09-10,278.0,19.088175959998477
2020-09-11,2020-08-12,279.0,15.827077447601194
2020-09-11,2020-08-13,279.0,15.908501594925387
2020-09-11,2020-08-14,279.0,14.962912591353795
2020-09-11,2020-08-15,279.0,14.062440938322572
2020-09-11,2020-08-16,279.0,13.35695730110347
2020-09-11,2020-08-17,279.0,12.460703042958635
2020-09-11,2020-08-18,279.0,11.668378229406233
2020-09-11,2020-08-19,279.0,11.22790716524435
2020-09-11,2020-08-20,279.0,10.941928697178156
2020-09-11,2020-08-21,279.0,10.583569058572447
2020-09-11,2020-08-22,279.0,11.09252924786532
2020-09-11,2020-08-23,279.0,11.800705036288939
2020-09-11,2020-08-24,279.0,12.945472492982384
2020-09-11,2020-08-25,279.0,14.35217902274634
2020-09-11,2020-08-26,279.0,15.577578422280949
2020-09-11,2020-08-27,279.0,16.053304726338062
2020-09-11,2020-08-28,279.0,16.757179246413482
2020-09-11,2020-08-29,279.0,17.030047409777133
2020-09-11,2020-08-30,279.0,17.010474113303026
2020-09-11,2020-08-31,279.0,16.545607155058722
2020-09-11,2020-09-01,279.0,16.368147493581386
2020-09-11,2020-09-02,279.0,15.384961247992596
2020-09-11,2020-09-03,279.0,14.73453039681442
2020-09-11,2020-09-04,279.0,13.754793831223864
2020-09-11,2020-09-05,279.0,12.893736636812658
2020-09-11,2020-09-06,279.0,11.815154487990252
2020-09-11,2020-09-07,279.0,10.686023024757217
2020-09-11,2020-09-08,279.0,9.567267298290576
2020-09-11,2020-09-09,279.0,8.84797913902983
2020-09-11,2020-09-10,279.0,8.468606760353339
2020-09-11,2020-08-12,280.0,151.25667267995198
2020-09-11,2020-08-13,280.0,143.21620339414008
2020-09-11,2020-08-14,280.0,136.85654568817148
2020-09-11,2020-08-15,280.0,131.34771640827898
2020-09-11,2020-08-16,280.0,127.18253572229051
2020-09-11,2020-08-17,280.0,122.85839750791891
2020-09-11,2020-08-18,280.0,119.5362895002146
2020-09-11,2020-08-19,280.0,116.1458237720846
2020-09-11,2020-08-20,280.0,113.36277021988678
2020-09-11,2020-08-21,280.0,109.05849657832502
2020-09-11,2020-08-22,280.0,108.33105509922
2020-09-11,2020-08-23,280.0,107.24962555196885
2020-09-11,2020-08-24,280.0,109.40065222682449
2020-09-11,2020-08-25,280.0,113.45225291325896
2020-09-11,2020-08-26,280.0,119.08409470310423
2020-09-11,2020-08-27,280.0,123.05751684315749
2020-09-11,2020-08-28,280.0,122.14343469721285
2020-09-11,2020-08-29,280.0,122.2686636465708
2020-09-11,2020-08-30,280.0,125.72115396236488
2020-09-11,2020-08-31,280.0,131.62780042500174
2020-09-11,2020-09-01,280.0,136.2155356539341
2020-09-11,2020-09-02,280.0,137.0708047245522
2020-09-11,2020-09-03,280.0,134.79293734015744
2020-09-11,2020-09-04,280.0,129.63928155068194
2020-09-11,2020-09-05,280.0,121.98942345253909
2020-09-11,2020-09-06,280.0,112.87824797480482
2020-09-11,2020-09-07,280.0,105.00436670172
2020-09-11,2020-09-08,280.0,100.388619282026
2020-09-11,2020-09-09,280.0,99.29022462349748
2020-09-11,2020-09-10,280.0,99.46693661394195
2020-09-11,2020-08-12,281.0,132.91254375345673
2020-09-11,2020-08-13,281.0,133.03087112172835
2020-09-11,2020-08-14,281.0,133.1498597799999
2020-09-11,2020-08-15,281.0,134.36521555246915
2020-09-11,2020-08-16,281.0,132.45396227
2020-09-11,2020-08-17,281.0,133.56370213753098
2020-09-11,2020-08-18,281.0,132.72840578407408
2020-09-11,2020-08-19,281.0,132.4210338379012
2020-09-11,2020-08-20,281.0,131.02179046098757
2020-09-11,2020-08-21,281.0,131.73840294827164
2020-09-11,2020-08-22,281.0,133.4891314849383
2020-09-11,2020-08-23,281.0,135.3554442609877
2020-09-11,2020-08-24,281.0,136.687764001358
2020-09-11,2020-08-25,281.0,136.54301224666668
2020-09-11,2020-08-26,281.0,135.07840185000003
2020-09-11,2020-08-27,281.0,132.58493578901238
2020-09-11,2020-08-28,281.0,130.91135230962965
2020-09-11,2020-08-29,281.0,129.9710659635802
2020-09-11,2020-08-30,281.0,129.68657247432088
2020-09-11,2020-08-31,281.0,129.97202116024687
